2015;2015039;Congo;;178;B;177.722;2.087;3.019;..;..;..;..;..;19.785;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.188;..;..;..;..;..;..;..;..;..;..;..;..;..;4.573;..;..;..;16.394;3.639;..;..;72;..;..;..;..;..;..;..;..;..;369;..;..;..;..;83.368;..;..;..;..;..;..;..;721;..;..;..;..;..;..;..;4.677;..;..;1.619;..;..;310;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;441;..;..;..;..;..;..;..;..;..;..;11.215;..;..;..;723;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;608;..;..;..;..;..;..;1.558;10.873;..;..;..;..;..;..;..;..;..;3.106;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.310;..;..;..;..;..;..;..;..;..;..;..;..;..;67;..;..;..;..;..;..;..;..;..;..;..
2015;2015040;Democratic Republic of the Congo;;180;B R;423.434;7.969;16.986;..;..;..;..;..;90.622;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;22.758;..;..;..;..;..;..;122.669;..;..;..;..;..;..;..;..;5.361;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;140.660;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6.390;..;..;..;4.930;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.089;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015041;Equatorial Guinea;;226;C;48.084;256;43.759;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;263;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.440;..;..;110;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;164;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;578;..;..;..;..;..;..;..;..;..;..;..;..;..;514;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015042;Gabon;;266;C;115.240;639;1.859;..;..;30;..;..;294;..;..;..;..;..;..;..;..;..;..;..;..;..;147;..;16.755;..;..;..;..;..;..;..;..;..;1.807;44;..;..;16.542;87;..;..;..;1.169;..;..;65;..;..;..;..;5.671;..;..;797;..;..;..;..;..;43;2.662;..;..;..;..;..;..;..;28.600;..;..;..;..;..;..;..;4.532;..;..;..;..;..;25;609;..;..;..;..;..;..;..;844;..;..;..;..;..;..;..;..;..;..;..;..;..;4;..;..;10;..;..;..;..;..;..;..;..;495;..;..;..;..;..;..;..;..;..;..;12.855;..;..;..;..;..;..;..;..;..;..;..;..;236;..;..;..;..;..;..;..;..;..;..;4.263;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;49;..;..;..;..;68;..;..;..;..;..;..;..;2.246;..;4.033;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9;..;..;..;..;7.522;..;..;..;65;..;..;..;..;..;..;..;..;..;164;..;..;..;..;..;..;..;..;..;..;..
2015;2015043;Sao Tome and Principe;;678;C;1.197;11;23;..;..;..;..;..;214;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;708;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;93;..;..;..;..;..;..;..;..;..;..;70;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;21;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;57;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015044;Northern Africa;;912;;968.908;6.816;28.032;151;152;13.971;..;..;17;..;12;125;218;..;496;776;1;15;492;96;..;505;1.319;..;1;..;..;..;139;..;199;..;54;51;12;4;..;..;374;1.292;..;..;6.611;37.255;..;16;1.712;..;..;17;799;1.055;..;..;548;30;..;..;51;148;52;542;433;563;..;..;12;14.037;401;..;79.705;16;31.114;..;..;..;488;25.424;..;..;..;11;..;9.295;195;4;1.994;..;..;..;..;5;835;554;..;..;..;..;255;..;2.283;3.354;184;33.725;74;..;361;7.469;..;1.060;9.947;277;1.419;..;4.081;17;..;..;7.792;..;25;9.647;..;..;..;3;5;2.973;11;1.079;..;..;..;1.293;..;..;54;..;140;3;..;..;6.240;9;1;221;..;..;1.405;..;40;..;93;8.370;..;..;196;581;889;..;..;..;..;..;2.868;605;32;..;514;341;9;..;486;8.962;12;..;..;..;..;..;..;..;..;13.622;2.062;..;9;118;262;..;47;..;..;44.747;309;131.370;2.548;263;164.832;23.278;..;..;442;1.216;89.234;193;62;716;..;..;..;..;..;2.972;960;67;..;..;627;553;1.211;5.469;109;8.530;..;..;76;..;27;..;..;74.910;9.400;11;9
2015;2015045;Algeria;;12;B R;112.951;999;3.036;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;302;..;..;..;..;..;496;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;370;..;3.804;..;..;..;436;..;..;1.024;..;..;..;395;..;..;..;720;..;..;1.057;..;..;..;..;..;262;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;449;..;..;..;..;..;..;..;..;..;1.452;..;..;..;..;..;..;..;..;..;5.000;..;..;..;..;14.164;720;..;..;..;..;1.394;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;445;..;556;..;..;..;..;..;..;..;74.910;960;..;..
2015;2015046;Egypt;;818;B R;248.107;1.894;5.158;62;59;737;..;..;17;..;12;125;125;..;271;427;1;15;260;38;..;204;361;..;1;..;..;..;39;..;99;..;54;51;12;4;..;..;27;372;..;..;30;153;..;16;314;..;..;17;209;30;..;..;90;30;..;..;51;148;52;59;188;185;..;..;12;..;152;..;1.315;16;950;..;..;..;184;1.702;..;..;..;11;..;4.537;74;4;934;..;..;..;..;5;16;1;..;..;..;..;101;..;574;849;80;6.895;74;..;361;2.513;..;700;3.033;123;58;..;1.402;17;..;..;2.271;..;25;2.837;..;..;..;3;5;1.189;11;60;..;..;..;54;..;..;54;..;52;3;..;..;1.017;9;1;221;..;..;648;..;40;..;24;282;..;..;70;236;272;..;..;..;..;..;877;247;32;..;199;130;9;..;177;5.920;12;..;..;..;..;..;..;..;..;3.813;103;..;9;43;76;..;47;..;..;10.933;121;..;255;123;68.975;18.406;..;..;200;824;78.224;47;62;260;..;..;..;..;..;542;326;16;..;..;17;142;373;1.857;42;3.574;..;..;30;..;27;..;..;..;2.943;11;9
2015;2015047;Libya;;434;C;221.993;..;..;89;93;1.533;..;..;..;..;..;..;93;..;225;349;..;..;232;58;..;301;269;..;..;..;..;..;100;..;100;..;..;..;..;..;..;..;..;920;..;..;..;219;..;..;861;..;..;..;590;100;..;..;146;..;..;..;..;..;..;97;245;378;..;..;..;6.079;249;..;629;..;662;..;..;..;304;1.745;..;..;..;..;..;2.851;121;..;1.060;..;..;..;..;..;..;1;..;..;..;..;154;..;1.092;2.135;104;21.879;..;..;..;2.519;..;360;5.890;154;113;..;2.284;..;..;..;4.138;..;..;..;..;..;..;..;..;1.522;..;77;..;..;..;75;..;..;..;..;88;..;..;..;2.417;..;..;..;..;..;757;..;..;..;69;652;..;..;126;345;617;..;..;..;..;..;1.991;358;..;..;315;211;..;..;309;2.593;..;..;..;..;..;..;..;..;..;8.357;146;..;..;75;186;..;..;..;..;28.748;188;510;276;140;81.428;4.152;..;..;242;392;8.025;146;..;456;..;..;..;..;..;1.161;634;51;..;..;..;411;838;2.571;67;3.207;..;..;46;..;..;..;..;..;5.497;..;..
2015;2015048;Morocco;;504;C;46.037;2.260;5.598;..;..;6.615;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;689;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;925;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;914;..;..;..;..;..;..;..;..;..;17.367;..;..;..;..;..;709;..;..;..;..;..;..;..;..;484;..;..;..;..;..;..;..;..;..;..;842;..;..;..;933;..;..;..;..;..;..;..;..;..;..;663;..;..;578;..;..;..;..;..;..;..;..;..;..;..;784;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;888;..;..;..;..;..;..;..;..;..;..;..;2.017;..;..;..;..;..;..;..;1.007;..;..;..;..;..;..;..;..;1.269;..;..;..;..;..;..;..;596;..;899;..;..;..;..;..;..;..;..;..;..;..
2015;2015049;Sudan;3;729;B R;310.350;..;10.549;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6.581;36.883;..;..;537;..;..;..;..;..;..;..;..;..;..;..;..;..;..;386;..;..;..;..;..;6.493;..;..;77.761;..;29.502;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;617;..;..;..;..;..;..;..;..;..;..;..;1.248;..;..;..;..;..;..;..;..;753;..;..;..;..;..;..;..;331;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7.173;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;66;..;130.860;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;610;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015050;Tunisia;;788;C;27.350;1.627;3.643;..;..;5.047;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;347;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;312;..;..;..;..;..;..;..;..;..;..;..;..;551;..;..;..;..;..;..;..;..;..;4.176;..;..;..;..;..;702;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;305;..;..;..;1.068;..;..;..;..;..;..;..;..;..;..;..;..;..;4.422;..;..;..;..;..;..;..;483;..;..;..;256;..;..;..;..;..;..;..;..;2.806;..;..;..;..;..;..;..;..;..;..;263;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;199;..;..;..;..;..;..;..;..;..;..;..;..;..;265;..;..;..;..;..;584;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;294;..;..;..;..;..;..;..;..;..;..;..
2015;2015051;Western Sahara;;732;I;2.120;36;48;..;..;39;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;132;..;..;..;..;..;..;..;..;..;..;..;..;..;..;335;552;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;128;..;..;..;124;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;726;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015052;Southern Africa;;913;;1.830.512;375.285;136.557;89;155;428;..;..;47.706;..;263;2.096;..;..;7.348;4.132;..;34;264;981;9;205;6.314;..;193;36;..;227;200;26.236;2.891;9;23;3.141;34;6.154;..;..;1.258;4.924;..;..;42;..;..;544;18.247;1.331;..;631;46;13.982;..;..;577;790;1.452;..;4.011;1.574;178;33.193;2.223;..;..;..;..;3.617;..;..;404;46;2.309;..;..;32;825;6.492;..;..;223;44;..;53.251;3.727;23;6.801;..;..;..;..;46;65;28;50;..;..;..;..;9;23.659;1.039;579;71;11.549;..;3.559;18.559;192;1.634;36;..;15.796;..;42;36;23;227;727;144.299;801;66;..;379;49;681;22.815;1.137;28;84;382;..;..;..;7.653;..;253;..;5;..;..;..;640;136.186;230;89.139;23;80;15.794;..;2.543;115;13;5.727;9;5;1.333;23;3.937;..;46;50;98;151;1.624;8.176;21.682;..;..;1.400;..;507;1.420;3.079;4.841;250;15;..;..;..;..;..;..;471;414;3.151;812;362;777;..;188;..;..;16.594;26.328;..;1.299;1.723;125;2.411;..;39.247;422;1.988;98;..;46;1.157;..;..;..;..;23;86;670;..;..;..;4.322;3.475;148;72.740;7.592;11.018;..;50;..;..;244;155;..;..;67;55.230;237.578
2015;2015053;Botswana;;72;C;72.771;867;7.646;..;..;..;..;..;1.796;..;..;..;..;..;234;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;219;..;..;..;..;..;..;152;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.714;192;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;597;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4.464;..;..;..;333;..;..;225;..;..;..;..;352;..;..;..;..;..;..;1.534;..;..;..;..;..;272;1.955;..;..;..;..;..;..;..;756;..;..;..;..;..;..;..;..;519;..;907;..;..;301;..;..;..;..;354;..;..;199;..;315;..;..;..;..;..;..;..;211;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;115;..;..;..;..;..;..;..;13.359;..;..;942;..;..;..;254;197;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;745;..;..;7.706;1.467;778;..;..;..;..;..;..;..;..;..;6.023;15.071
2015;2015054;Lesotho;;426;C R;3.014;704;449;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;60;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;52;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;29;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;101;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;14;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;7;..;1;..;..;..;..;..;..;..;..;..;..;..;..;101;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.268;..;..;..;..;..;..;19;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;61;..;..;..;42;42;..;..;..;..;..;..;..;..;..;32;32
2015;2015055;Namibia;;516;B;44.701;272;927;22;..;240;..;..;14.300;..;263;28;..;..;309;263;..;34;32;10;..;..;85;..;82;..;..;..;..;316;292;..;..;21;34;142;..;..;19;97;..;..;..;..;..;8;827;..;..;..;..;440;..;..;8;..;379;..;..;47;..;1.554;34;..;..;..;..;64;..;..;..;..;135;..;..;..;52;278;..;..;..;44;..;4.931;54;..;..;..;..;..;..;..;19;..;..;..;..;..;..;..;219;52;10;..;28;..;44;428;..;66;..;..;518;..;..;..;..;..;16;61;..;16;..;..;21;..;161;..;..;..;..;..;..;..;58;..;..;..;..;..;..;..;..;54;..;..;..;..;248;..;19;..;..;359;..;..;32;..;16;..;..;..;..;..;145;103;166;..;..;19;..;..;12;176;148;..;..;..;..;..;..;..;..;..;10;..;32;82;..;..;..;..;..;25;4.011;..;132;..;..;103;..;100;50;232;..;..;..;40;..;..;..;..;..;..;12;..;..;..;222;32;..;936;525;573;..;..;..;..;..;..;..;..;..;1.002;6.725
2015;2015056;South Africa;;710;B R;1.694.596;373.125;124.375;67;155;188;..;..;31.548;..;..;2.068;..;..;6.782;3.869;..;..;232;971;9;205;6.229;..;111;36;..;227;200;25.833;2.599;9;23;3.120;..;5.900;..;..;1.239;4.596;..;..;42;..;..;536;17.216;1.331;..;631;46;13.506;..;..;569;790;1.073;..;4.011;1.527;178;29.843;1.997;..;..;..;..;3.553;..;..;404;46;2.160;..;..;32;773;6.214;..;..;223;..;..;47.723;3.644;23;6.801;..;..;..;..;46;46;28;50;..;..;..;..;9;18.875;987;569;71;11.188;..;3.515;17.906;192;1.568;36;..;14.926;..;42;36;23;227;711;142.506;777;50;..;379;28;409;20.685;1.137;28;84;382;..;..;..;6.839;..;253;..;5;..;..;..;640;132.235;230;88.231;23;80;15.245;..;2.516;115;13;5.014;9;5;1.102;23;3.505;..;46;50;98;151;1.479;8.073;21.305;..;..;1.381;..;507;1.408;2.903;4.623;250;15;..;..;..;..;..;..;471;404;3.151;665;280;777;..;188;..;..;16.527;..;..;1.167;781;125;2.308;..;38.874;175;1.756;98;..;46;1.117;..;..;..;..;23;86;658;..;..;..;3.266;3.443;148;64.098;5.558;9.471;..;50;..;..;244;155;..;..;67;48.173;215.750
2015;2015057;Swaziland;;748;B R;15.430;317;3.160;..;..;..;..;..;62;..;..;..;..;..;23;..;..;..;..;..;..;..;..;..;..;..;..;..;..;27;..;..;..;..;..;112;..;..;..;12;..;..;..;..;..;..;..;..;..;..;..;36;..;..;..;..;..;..;..;..;..;82;..;..;..;..;..;..;..;..;..;..;14;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;198;24;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.371;..;..;..;..;..;..;8;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;70;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;42;7.690;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;28;..;..;..;..;154;..;..;..;..;..;..;..;..;..;..;..
2015;2015058;Western Africa;;914;;3.082.583;78.430;230.449;..;4;8.352;..;2;465;..;1.907;74;..;..;22;..;..;7;1;..;1;..;63;..;245.455;..;1;3;..;20;534;..;..;1;623.587;13;501;4;15.411;274;..;..;1.220;14.180;..;3;523;..;..;1.106;286;15.820;..;45;334.238;7;767;..;..;..;514;408;28;4;9;1;..;117;2;4.497;8;..;19;..;..;1;2;17.413;..;..;16.485;8.937;..;736;193.653;..;..;..;..;..;..;..;138.510;27.447;..;12;..;132;..;..;610;..;..;45;..;..;23;358;..;63;..;..;837;..;14;..;..;11;2.151;10;75.548;1.641;3;..;3;5;5;..;..;398.390;..;3;..;34.030;4;..;..;2;..;..;..;..;2.277;21;..;1;6;6;145;..;..;2;131.707;127.362;..;..;..;..;34;4;..;4;..;..;13;26;1.031;..;..;191;1;..;1;863;595;..;..;..;..;11;11;..;995;835;86.214;1;1;27.272;..;..;..;11;4;2;728;1;627;9;66;316;..;1;143;92;103;..;..;20;3;186.320;..;406;..;344;11;..;..;..;..;13;30;1.286;5;2.626;34;..;..;..;..;1;..;13.283;..;..;1
2015;2015059;Benin;;204;C B R;107.737;946;15.253;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3.783;..;..;..;..;..;..;..;..;307;..;..;..;..;..;..;..;840;..;..;6.164;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;819;..;..;..;..;..;..;4.580;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;577;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;28.541;16.595;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;29.332;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015060;Burkina Faso;;854;B R;369.348;6.622;16.719;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;2.054;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;276.843;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;20.803;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;25.697;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6.136;2.769;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1.838;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;9.867;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015061;Cabo Verde;;132;B;7.377;103;671;..;..;..;..;..;195;..;..;3;..;..;..;..;..;..;..;..;..;..;4;..;..;..;..;..;..;..;151;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;13;..;..;..;..;..;..;..;3;..;45;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;107;..;..;3;3;..;31;22;..;..;..;..;..;..;..;217;2.235;..;..;..;..;..;..;..;..;..;..;..;..;..;188;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;3;..;..;..;..;3;..;..;..;..;..;..;..;..;..;..;..;..;..;15;..;..;..;..;18;..;..;..;..;356;..;..;..;..;..;..;..;..;..;..;..;..;606;..;..;..;..;..;..;378;..;..;..;..;..;..;..;..;962;..;701;..;..;8;..;..;..;..;..;..;..;..;76;..;..;..;..;..;..;7;..;..;..;..;3;..;..;..;..;..;..;..;..;..;..;10;..;26;..;177;34;..;..;..;..;..;..;..;..;..;..
2015;2015062;Côte d'Ivoire;;384;C B;970.783;18.237;19.241;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;24.692;..;..;..;..;..;..;..;..;..;569.720;..;132;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;22;..;..;26.102;..;..;..;..;..;..;..;43.744;146;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;45.899;1.502;..;..;..;..;..;..;..;158.918;..;..;..;1.806;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;12.653;19.452;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5.765;..;..;296;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;22.456;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015063;Gambia;;270;B;91.039;743;1.486;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;17.022;6.370;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;457;..;..;..;..;..;..;..;..;3.402;..;..;..;483;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;59.984;..;..;1.092;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
2015;2015064;Ghana;;288;B;196.120;17.780;36.812;..;..;4;..;..;..;..;..;..;..;..;19;..;..;..;..;..;..;..;..;..;7.316;..;..;..;..;..;6;..;..;..;23.216;..;..;..;37;142;..;..;..;4;..;..;36;..;..;..;..;..;..;..;15.380;..;..;..;..;..;..;14;..;..;..;..;..;16;..;..;..;..;14;..;..;..;..;91;..;..;..;13;..;..;..;..;..;..;..;..;..;..;49;..;..;..;..;..;..;..;322;..;..;..;..;..;19;87;..;19;..;..;4;..;..;..;..;..;374;..;12.605;..;..;..;..;..;..;..;..;1.438;..;..;..;5;..;..;..;..;..;..;..;..;..;..;..;..;..;..;78;..;..;..;1.623;28.387;..;..;..;..;30;..;..;..;..;..;13;25;..;..;..;..;..;..;..;36;235;..;..;..;..;..;..;..;..;..;27;..;..;1.140;..;..;..;..;..;..;..;..;..;9;..;6;..;..;..;62;23;..;..;..;..;47.602;..;..;..;..;..;..;..;..;..;..;..;679;5;318;..;..;..;..;..;..;..;..;..;..;..
